ID,Year,Mileage,Price
"/tweedehands/ford/fusion/38641974",2011,72165,8650
"/tweedehands/ford/s-max/38641847",2016,19216,44995
"/tweedehands/ford/focus/38641716",2013,73320,10949
"/tweedehands/ford/fiesta/38641710",2013,60300,10450
"/tweedehands/ford/focus/38641514",2012,69072,11345
"/tweedehands/ford/transit/38640990",2011,185546,6745
"/tweedehands/ford/focus/38639249",2013,245092,5999
"/tweedehands/ford/focus/38639247",2013,190396,6940
"/tweedehands/ford/galaxy/38638948",2011,137719,17900
"/tweedehands/ford/s-max/38638934",2012,149158,16900
"/tweedehands/ford/grand-c-max/38638896",2014,93116,16400
"/tweedehands/ford/ka/38638857",2012,63673,5450
"/tweedehands/ford/fiesta/38638805",2011,118980,6900
"/tweedehands/ford/focus/38638726",2011,62497,11400
"/tweedehands/ford/s-max/38638689",2013,105261,17900
"/tweedehands/ford/focus/38638656",2011,148681,12400
"/tweedehands/ford/fiesta/38637898",2014,56980,8950
"/tweedehands/ford/focus/38637890",2016,64636,27950
"/tweedehands/ford/focus/38637647",2017,16391,21700
"/tweedehands/ford/galaxy/38637495",2011,209450,13900
"/tweedehands/ford/b-max/38637405",2017,14356,18440
"/tweedehands/ford/transit-connect/38637244",2016,65116,16950
"/tweedehands/ford/c-max/38637076",2016,43683,18940
"/tweedehands/ford/c-max/38637047",2017,19930,23445
"/tweedehands/ford/focus/38636983",2017,23655,18945
"/tweedehands/ford/ecosport/38636770",2017,9703,19930
"/tweedehands/ford/focus/38636583",2014,89975,13800
"/tweedehands/ford/focus/38636518",2015,101718,17900
"/tweedehands/ford/focus/38636501",2017,16948,23995
"/tweedehands/ford/fiesta/38636500",2014,90044,9250
"/tweedehands/ford/fiesta/38636475",2015,28777,12695
"/tweedehands/ford/transit-custom/38636361",2013,88261,13950
"/tweedehands/ford/kuga/38636252",2016,42603,27950
"/tweedehands/ford/fiesta/38636237",2013,49728,12950
"/tweedehands/ford/focus/38636071",2012,93146,10995
"/tweedehands/ford/galaxy/38636061",2017,12627,45990
"/tweedehands/ford/fiesta/38635961",2012,33030,10790
"/tweedehands/ford/c-max/38635914",2017,16803,24440
"/tweedehands/ford/focus/38635520",2015,53398,14695
"/tweedehands/ford/ka/38635405",2017,19394,13940
"/tweedehands/ford/fiesta/38635095",2017,15832,16840
"/tweedehands/ford/transit/38635030",2012,212019,6400
"/tweedehands/ford/ka/38634896",2017,17590,13940
"/tweedehands/ford/focus/38634266",2017,22807,19880
"/tweedehands/ford/ka/38634246",2010,124022,4700
"/tweedehands/ford/fiesta/38634039",2017,9457,17440
"/tweedehands/ford/b-max/38633991",2017,20728,25440
"/tweedehands/ford/fiesta/38633887",2017,13898,17445
"/tweedehands/ford/kuga/38633054",2013,99213,21995
"/tweedehands/ford/focus/38632975",2012,115168,11450
"/tweedehands/ford/focus/38632547",2012,207741,7445
"/tweedehands/ford/focus/38632391",2017,22884,22950
"/tweedehands/ford/focus/38632327",2013,125681,8750
"/tweedehands/ford/focus/38632168",2014,52661,14950
"/tweedehands/ford/transit-custom/38632102",2017,7658,21500
"/tweedehands/ford/mondeo/38632079",2013,105089,12900
"/tweedehands/ford/mondeo/38631973",2015,70882,21999
"/tweedehands/ford/fiesta/38631844",2015,10247,12900
"/tweedehands/ford/focus/38631668",2012,153217,8745
"/tweedehands/ford/c-max/38631573",2014,30400,21950
"/tweedehands/ford/focus/38631513",2011,121684,8690
"/tweedehands/ford/fiesta/38631239",2011,128500,7450
"/tweedehands/ford/focus/38631204",2013,200877,8500
"/tweedehands/ford/fiesta/38630568",2011,36440,7950
"/tweedehands/ford/fiesta/38629836",2010,155423,6450
"/tweedehands/ford/focus/38629786",2016,34219,16149
"/tweedehands/ford/fiesta/38629497",2015,51814,13849
"/tweedehands/ford/mondeo/38629274",2017,41891,32849
"/tweedehands/ford/fiesta/38629270",2014,54500,12950
"/tweedehands/ford/fiesta/38629227",2011,98211,5950
"/tweedehands/ford/focus/38629109",2014,33468,15725
"/tweedehands/ford/fiesta/38629104",2016,20267,12845
"/tweedehands/ford/mondeo/38628804",2015,75305,19750
"/tweedehands/ford/transit/38628763",2013,88155,17950
"/tweedehands/ford/focus/38628334",2011,180642,9500
"/tweedehands/ford/transit-connect/38628194",2015,53626,16950
"/tweedehands/ford/fiesta/38628146",2017,1,19950
"/tweedehands/ford/focus/38627618",2014,74112,14395
"/tweedehands/ford/mondeo/38627572",2013,142077,13900
"/tweedehands/ford/fusion/38627436",2010,101717,7945
"/tweedehands/ford/focus/38627431",2018,20,22950
"/tweedehands/ford/fiesta/38627425",2016,28032,13900
"/tweedehands/ford/mondeo/38627259",2013,162656,12900
"/tweedehands/ford/grand-c-max/38627157",2014,82985,15945
